Day,Precipitation,Min Temperature,Max Temperature,id
6/26/1973,1.8,9.1,20,UK000003162
6/27/1973,0,9.8,21.3,UK000003162
6/28/1973,2.4,5.2,18,UK000003162
6/29/1973,1.4,11.1,17.6,UK000003162
6/30/1973,0.1,12,17.6,UK000003162
7/1/1973,2.3,11.1,19,UK000003162
7/2/1973,0.5,10.7,14.9,UK000003162
7/3/1973,2.5,5.1,19.4,UK000003162
7/4/1973,0.1,12.4,21.7,UK000003162
7/5/1973,0,5.6,18.6,UK000003162
7/6/1973,10.4,8.3,16.5,UK000003162
7/7/1973,0.6,8.3,15.7,UK000003162
7/8/1973,0,0,18.7,UK000003162
7/9/1973,0,7.8,17.1,UK000003162
7/10/1973,3,11.5,17.7,UK000003162
7/11/1973,0.3,12.4,17.7,UK000003162
7/12/1973,6.1,12.8,17.9,UK000003162
7/13/1973,12.3,12.4,17,UK000003162
7/14/1973,3.4,12.3,18,UK000003162
7/15/1973,0,13.5,16.7,UK000003162
7/16/1973,0.2,12.9,14.6,UK000003162
7/17/1973,2.1,9.7,14.1,UK000003162
7/18/1973,8,9.6,17.4,UK000003162
7/19/1973,3.5,10,14.8,UK000003162
7/20/1973,1.9,10.2,14.8,UK000003162
7/21/1973,5.2,7.8,15.2,UK000003162
7/22/1973,0,8.4,15.7,UK000003162
7/23/1973,0,0.8,17.6,UK000003162
7/24/1973,0,1.8,20,UK000003162
7/25/1973,0,6.7,17.8,UK000003162
7/26/1973,0,5.5,20.1,UK000003162
7/27/1973,0,5.8,21.4,UK000003162
7/28/1973,12.8,8.4,20.8,UK000003162
7/29/1973,1.4,13.8,22.4,UK000003162
7/30/1973,0,7.5,20.8,UK000003162
7/31/1973,0,5.2,22.7,UK000003162
8/1/1973,0,7.3,16,UK000003162
8/2/1973,4.5,13.5,14.8,UK000003162
8/3/1973,6,11.6,14.1,UK000003162
8/4/1973,10,7.3,15.3,UK000003162
8/5/1973,17.9,8.9,15,UK000003162
8/6/1973,5.5,8,13.9,UK000003162
8/7/1973,1.9,6.4,14.6,UK000003162
8/8/1973,10.5,6.4,15.2,UK000003162
8/9/1973,16.8,10.9,16.2,UK000003162
8/10/1973,6.1,10.7,19.5,UK000003162
8/11/1973,0,6.7,20.6,UK000003162
8/12/1973,0,4,24.8,UK000003162
8/13/1973,0,8.7,25,UK000003162
8/14/1973,0,9,27.6,UK000003162
8/15/1973,0,11,24.8,UK000003162
8/16/1973,0,8.9,16.9,UK000003162
8/17/1973,0,8.4,15.3,UK000003162
8/18/1973,1.4,6,12,UK000003162
8/19/1973,8.5,8.6,11,UK000003162
8/20/1973,0,8.6,14.1,UK000003162
8/21/1973,0,4,15.6,UK000003162
8/22/1973,2,8.8,21.3,UK000003162
8/23/1973,0,8.6,19.6,UK000003162
8/24/1973,0,8,17.9,UK000003162
8/25/1973,0,11.3,21.9,UK000003162
8/26/1973,0,8.9,17.5,UK000003162
8/27/1973,0.4,10,19,UK000003162
8/28/1973,0.2,4.2,15.3,UK000003162
8/29/1973,4.7,8.4,16.1,UK000003162
8/30/1973,4.4,7.1,14.5,UK000003162
8/31/1973,10.2,9,16,UK000003162
9/1/1973,0,11.1,13.7,UK000003162
9/2/1973,0,7.7,16.5,UK000003162
9/3/1973,3.1,7.5,17.5,UK000003162
9/4/1973,0.1,11.1,16.4,UK000003162
9/5/1973,0,13.3,18.6,UK000003162
9/6/1973,0.1,12,18.2,UK000003162
9/7/1973,0,13.2,21.6,UK000003162
9/8/1973,0,13.9,17,UK000003162
9/9/1973,1.9,4.3,15,UK000003162
9/10/1973,0,4.9,18.2,UK000003162
9/11/1973,0,0.4,18.4,UK000003162
9/12/1973,0,3.3,11.5,UK000003162
9/13/1973,0,9,13.8,UK000003162
9/14/1973,0,9.5,18.2,UK000003162
9/15/1973,0.3,5.2,18.9,UK000003162
9/16/1973,0.9,12,16,UK000003162
9/17/1973,5.7,13,16.4,UK000003162
9/18/1973,5.8,9,16.5,UK000003162
9/19/1973,0,9.6,14.9,UK000003162
9/20/1973,0,1.9,11.6,UK000003162
9/21/1973,0,3.2,11.3,UK000003162
9/22/1973,0,2.6,13,UK000003162
9/23/1973,0,6.9,13.4,UK000003162
9/24/1973,1.3,4.3,12.2,UK000003162
9/25/1973,3.8,7.7,13.5,UK000003162
9/26/1973,0,7.9,10.2,UK000003162
9/27/1973,11.3,-2,10.2,UK000003162
9/28/1973,5.9,3.7,11.9,UK000003162
9/29/1973,1.8,4,10.6,UK000003162
9/30/1973,0,5,15.3,UK000003162
10/1/1973,0,-2.5,20.3,UK000003162
10/2/1973,0,3.9,17.2,UK000003162
10/3/1973,0.3,5.5,12.6,UK000003162
10/4/1973,0,8.5,15.4,UK000003162
10/5/1973,0,10.2,15.8,UK000003162
10/6/1973,0.1,9.7,14.5,UK000003162
10/7/1973,2.6,9.7,11.4,UK000003162
10/8/1973,14.5,6.2,12.1,UK000003162
10/9/1973,3.7,6.9,,UK000003162
10/10/1973,0.9,3.9,8,UK000003162
10/11/1973,0,-1,9.5,UK000003162
10/12/1973,0,-2,8.3,UK000003162
10/13/1973,0,-0.3,8.2,UK000003162
10/14/1973,0,-0.8,8.4,UK000003162
10/15/1973,0.3,3.1,7.4,UK000003162
10/16/1973,0,-0.9,6,UK000003162
10/17/1973,0,-4.8,7,UK000003162
10/18/1973,12.9,-2.2,5.6,UK000003162
10/19/1973,4.5,2.9,10.9,UK000003162
10/20/1973,10.4,1.5,9.6,UK000003162
10/21/1973,6.5,4,11.6,UK000003162
10/22/1973,1.1,0,10.9,UK000003162
10/23/1973,0.2,4.5,10.6,UK000003162
10/24/1973,2.8,4.4,12.6,UK000003162
10/25/1973,1.6,8.1,10,UK000003162
10/26/1973,0.3,7.7,10.8,UK000003162
10/27/1973,0,-0.2,9,UK000003162
10/28/1973,0,3.2,9.8,UK000003162
10/29/1973,0,-3.6,9.5,UK000003162
10/30/1973,0,2.4,10.2,UK000003162
10/31/1973,0,1.3,10,UK000003162
11/1/1973,0,4,10.3,UK000003162
11/2/1973,0,-0.7,13.6,UK000003162
11/3/1973,0,5.4,11.7,UK000003162
11/4/1973,8.4,,,UK000003162
11/5/1973,0,1.2,6.6,UK000003162
11/6/1973,0,-0.2,11.2,UK000003162
11/7/1973,1.5,1.5,12.2,UK000003162
11/8/1973,8.2,5.9,8.5,UK000003162
11/9/1973,0.8,7.5,8.1,UK000003162
11/10/1973,2.2,-2.9,9.3,UK000003162
11/11/1973,13.2,-1.4,11.3,UK000003162
11/12/1973,4.6,-0.2,6.8,UK000003162
11/13/1973,5.6,2.9,6.1,UK000003162
11/14/1973,0.5,1.1,5,UK000003162
11/15/1973,0.7,1,3.5,UK000003162
11/16/1973,0,-2.3,6.8,UK000003162
11/17/1973,14.9,-4.8,9.5,UK000003162
11/18/1973,5.9,-2,5.9,UK000003162
11/19/1973,0,1.6,5,UK000003162
11/20/1973,0.1,-6.5,6.9,UK000003162
11/21/1973,1.5,-5.3,9.6,UK000003162
11/22/1973,0.2,3.4,10.8,UK000003162
11/23/1973,2.2,1.7,9.4,UK000003162
11/24/1973,0.4,,1.3,UK000003162
11/25/1973,1.1,-5.4,-0.3,UK000003162
11/26/1973,0,-4,0.7,UK000003162
11/27/1973,0,-5.5,-0.3,UK000003162
11/28/1973,4.7,-9.1,2,UK000003162
11/29/1973,0,-6.2,0.3,UK000003162
11/30/1973,0,-11.8,1,UK000003162
12/1/1973,0,-7.8,8,UK000003162
12/2/1973,0.6,-8.1,10.2,UK000003162
12/3/1973,0,-6.5,10.3,UK000003162
12/4/1973,0.1,6.4,9,UK000003162
12/5/1973,2.9,4.6,,UK000003162
12/6/1973,0,1.7,1.8,UK000003162
12/7/1973,12.6,-6.2,2,UK000003162
12/8/1973,0,-4,6.2,UK000003162
12/9/1973,3.9,-10.1,8,UK000003162
12/10/1973,24.5,-8.8,4.7,UK000003162
12/11/1973,4.5,-0.3,7.4,UK000003162
12/12/1973,15,-1.2,6.8,UK000003162
12/13/1973,0.2,,,UK000003162
12/14/1973,0,0.8,7.6,UK000003162
12/15/1973,24.6,-3.9,2.9,UK000003162
12/16/1973,0.7,-2.2,2,UK000003162
12/17/1973,0,-0.6,2.7,UK000003162
12/18/1973,0.4,-4.8,3.2,UK000003162
12/19/1973,7.5,-3.7,6.3,UK000003162
12/20/1973,9.8,0.5,5.7,UK000003162
12/21/1973,2.8,1.6,4.6,UK000003162
12/22/1973,3.2,3.5,,UK000003162
12/23/1973,0,0.8,5.4,UK000003162
12/24/1973,0,1.1,9.2,UK000003162
12/25/1973,4,-1.3,10.5,UK000003162
12/26/1973,0.3,2.6,8.1,UK000003162
12/27/1973,4.3,7.1,8.3,UK000003162
12/28/1973,6.3,1.1,8.5,UK000003162
12/29/1973,15,2.1,4.3,UK000003162
12/30/1973,0,0,2.2,UK000003162
12/31/1973,0,-4.9,2.1,UK000003162
1/1/1974,3.4,-4.9,3.4,UK000003162
1/2/1974,0,-3.2,4.1,UK000003162
1/3/1974,0.9,-6.3,9.2,UK000003162
1/4/1974,20.5,-0.9,8.8,UK000003162
1/5/1974,13,3.5,5.9,UK000003162
1/6/1974,12.8,3,5.4,UK000003162
1/7/1974,4.3,2.7,5.1,UK000003162
1/8/1974,10.7,0.4,3.2,UK000003162
1/9/1974,3.2,-2.4,7.5,UK000003162
1/10/1974,21.3,-2.2,9.1,UK000003162
1/11/1974,14.7,1.1,6.9,UK000003162
1/12/1974,6.9,3,5.3,UK000003162
1/13/1974,7.5,0,7.1,UK000003162
1/14/1974,12.8,1.1,5.7,UK000003162
1/15/1974,3.9,2.9,,UK000003162
1/16/1974,8.6,-0.6,8.9,UK000003162
1/17/1974,15.2,0.2,10.5,UK000003162
1/18/1974,1.2,1.4,7.7,UK000003162
1/19/1974,0.2,6.4,,UK000003162
1/20/1974,0.2,5.1,6.4,UK000003162
1/21/1974,1,4.7,8,UK000003162
1/22/1974,17.5,2.8,6.2,UK000003162
1/23/1974,4.5,2.9,6.1,UK000003162
1/24/1974,1.7,3.2,6.8,UK000003162
1/25/1974,21.1,3.6,6.1,UK000003162
1/26/1974,17,4.7,6.7,UK000003162
1/27/1974,6.4,0.1,5.4,UK000003162
1/28/1974,7,-0.2,7.2,UK000003162
1/29/1974,31.8,-2.4,6.8,UK000003162
1/30/1974,22.1,-2.2,6.6,UK000003162
1/31/1974,0.6,0.2,7.4,UK000003162
2/1/1974,7.1,2.1,6.4,UK000003162
2/2/1974,5.3,2.6,5.1,UK000003162
2/3/1974,0,2.4,,UK000003162
2/4/1974,2.3,0,3.3,UK000003162
2/5/1974,5.3,-3.3,3.2,UK000003162
2/6/1974,0.1,-0.5,4.2,UK000003162
2/7/1974,3.3,-0.8,6.2,UK000003162
2/8/1974,15.6,-5.9,7.2,UK000003162
2/9/1974,14.4,-0.5,7.6,UK000003162
2/10/1974,1.4,4.5,5.3,UK000003162
2/11/1974,11.2,4,5.5,UK000003162
2/12/1974,2.2,0.6,5.2,UK000003162
2/13/1974,1.7,-4.9,6.4,UK000003162
2/14/1974,10.7,-5.6,8.3,UK000003162
2/15/1974,7.9,-1.9,7.4,UK000003162
2/16/1974,2.8,4.5,7.1,UK000003162
2/17/1974,0,3,6.2,UK000003162
2/18/1974,0,3.6,7.4,UK000003162
2/19/1974,0,-1.9,8.7,UK000003162
2/20/1974,2.2,-0.3,9,UK000003162
2/21/1974,1.2,1.9,5.4,UK000003162
2/22/1974,1.2,2.2,10.2,UK000003162
2/23/1974,0.1,0,6.1,UK000003162
2/24/1974,0.1,3.1,7.7,UK000003162
2/25/1974,0,3.7,9.2,UK000003162
2/26/1974,0.9,3.7,6.1,UK000003162
2/27/1974,0,,,UK000003162
2/28/1974,8.3,-1.1,2.7,UK000003162
3/1/1974,0.1,-1.1,5.1,UK000003162
3/2/1974,0,-5.3,5.4,UK000003162
3/3/1974,5.3,-4.7,4.6,UK000003162
3/4/1974,0.4,0.4,4.5,UK000003162
3/5/1974,0,0.3,6.9,UK000003162
3/6/1974,14.4,-0.3,8.5,UK000003162
3/7/1974,0,0.5,6.2,UK000003162
3/8/1974,0,0.2,2.5,UK000003162
3/9/1974,0.3,0,3.2,UK000003162
3/10/1974,0.5,0.4,4,UK000003162
3/11/1974,1.2,0.5,5,UK000003162
3/12/1974,1.3,1.1,4.7,UK000003162
3/13/1974,1.5,0.9,7.4,UK000003162
3/14/1974,8.9,0.6,7.3,UK000003162
3/15/1974,6.9,-0.6,9.1,UK000003162
3/16/1974,3.7,3.3,6,UK000003162
3/17/1974,11.2,1.3,7.7,UK000003162
3/18/1974,5.9,0.9,5.9,UK000003162
3/19/1974,13.4,-2.7,6.6,UK000003162
3/20/1974,0,0.1,7.2,UK000003162
3/21/1974,0,-5,13.3,UK000003162
3/22/1974,0,0,9.7,UK000003162
3/23/1974,0,1.5,6.2,UK000003162
3/24/1974,2,1.1,5.7,UK000003162
3/25/1974,0.9,2.4,7.9,UK000003162
3/26/1974,0.8,3.4,6.9,UK000003162
3/27/1974,0,2.8,9.3,UK000003162
3/28/1974,0,0.7,12.6,UK000003162
3/29/1974,0,-0.5,16.4,UK000003162
3/30/1974,0,-4.1,15.3,UK000003162
3/31/1974,0,-0.3,12,UK000003162
4/1/1974,0,-0.8,12,UK000003162
4/2/1974,0,0.7,15.6,UK000003162
4/3/1974,0,-3,18.6,UK000003162
4/4/1974,0,3,14.9,UK000003162
4/5/1974,0,2.4,13.7,UK000003162
4/6/1974,0,1,15.8,UK000003162
4/7/1974,0,-2,17.6,UK000003162
4/8/1974,0,1.3,17.7,UK000003162
4/9/1974,0,0.6,17.7,UK000003162
4/10/1974,1.3,-1.5,5,UK000003162
4/11/1974,13.9,3,3.8,UK000003162
4/12/1974,0,0.9,7,UK000003162
4/13/1974,0,0.9,14.4,UK000003162
4/14/1974,0,-6,18.9,UK000003162
4/15/1974,0,-3,13.4,UK000003162
4/16/1974,0,3.9,9.7,UK000003162
4/17/1974,0,3.8,12.5,UK000003162
4/18/1974,0,-1.4,12.4,UK000003162
4/19/1974,0,-3.9,10.7,UK000003162
4/20/1974,0,-2.2,10,UK000003162
4/21/1974,0,-1.9,13.2,UK000003162
4/22/1974,0,-2.8,13.5,UK000003162
4/23/1974,0,0.2,10.1,UK000003162
4/24/1974,0,1.9,8.3,UK000003162
4/25/1974,0,1,10.8,UK000003162
4/26/1974,0,-1.1,8.1,UK000003162
4/27/1974,2.1,-2.1,7.9,UK000003162
4/28/1974,7.6,0.5,10,UK000003162
4/29/1974,0,2.5,13,UK000003162
4/30/1974,0,-3.7,13,UK000003162
5/1/1974,0.1,-1.4,12.3,UK000003162
5/2/1974,0.1,4.5,10.3,UK000003162
5/3/1974,1,0.8,11.6,UK000003162
5/4/1974,0.2,4.3,10.1,UK000003162
5/5/1974,0.4,2.1,10.6,UK000003162
5/6/1974,0,0,13.3,UK000003162
5/7/1974,0,-2.8,13.4,UK000003162
5/8/1974,0,-1,12.1,UK000003162
5/9/1974,9,4.4,14.2,UK000003162
5/10/1974,5,5.7,14.5,UK000003162
5/11/1974,3.1,4.3,13.3,UK000003162
5/12/1974,8.4,6.5,14.7,UK000003162
5/13/1974,0.9,6.6,14.6,UK000003162
5/14/1974,0,3.8,20,UK000003162
5/15/1974,0,-0.2,16.9,UK000003162
5/16/1974,0,4.8,14.2,UK000003162
5/17/1974,0.2,5.9,15.4,UK000003162
5/18/1974,1.3,7.4,17.4,UK000003162
5/19/1974,1.6,2.4,14.6,UK000003162
5/20/1974,0.2,5.1,15.9,UK000003162
5/21/1974,1.6,4.6,13.3,UK000003162
5/22/1974,1.6,3.7,13.1,UK000003162
5/23/1974,0.5,6.8,11,UK000003162
5/24/1974,0,6.2,17,UK000003162
5/25/1974,0,6,21.1,UK000003162
5/26/1974,0,3,14.7,UK000003162
5/27/1974,7.2,8.7,13.2,UK000003162
5/28/1974,0.9,7,12.5,UK000003162
5/29/1974,0,0.9,14.7,UK000003162
5/30/1974,0,-1.8,16.1,UK000003162
5/31/1974,1,4.6,12.6,UK000003162
6/1/1974,9.5,2.5,14.9,UK000003162
6/2/1974,2.4,9.1,12,UK000003162
6/3/1974,0.1,2.9,16,UK000003162
6/4/1974,1.8,5.1,11,UK000003162
6/5/1974,9.1,6.1,12.1,UK000003162
6/6/1974,13.5,4.5,14.2,UK000003162
6/7/1974,3.6,3.8,14.4,UK000003162
6/8/1974,0.2,4.9,12,UK000003162
6/9/1974,6.1,4.3,11.6,UK000003162
6/10/1974,5,-0.1,16.7,UK000003162
6/11/1974,0,5.9,21,UK000003162
6/12/1974,0,10.2,20.3,UK000003162
6/13/1974,0,6.9,21.7,UK000003162
6/14/1974,0,2.1,17.8,UK000003162
6/15/1974,0,8.2,15.1,UK000003162
6/16/1974,28.9,7.4,16.8,UK000003162
6/17/1974,0.1,11.3,14.7,UK000003162
6/18/1974,3.3,7.9,16.3,UK000003162
6/19/1974,0.6,7.1,21.3,UK000003162
6/20/1974,0,11,24.4,UK000003162
6/21/1974,0,6,14.6,UK000003162
6/22/1974,0,7.1,14,UK000003162
6/23/1974,0,9.6,16,UK000003162
6/24/1974,0,8.7,16.7,UK000003162
6/25/1974,0,6.8,12,UK000003162
6/26/1974,0,7.3,12.4,UK000003162
6/27/1974,0,6.2,16.8,UK000003162
6/28/1974,0,-1.7,19.2,UK000003162
6/29/1974,0,5.3,20,UK000003162
6/30/1974,11.3,4.7,16.4,UK000003162
7/1/1974,0,9,14.4,UK000003162
7/2/1974,5.9,3.1,16.4,UK000003162
7/3/1974,0.4,7.5,17.2,UK000003162
7/4/1974,12.6,7.2,15.6,UK000003162
7/5/1974,9.1,8.6,16,UK000003162
7/6/1974,0,8.2,19,UK000003162
7/7/1974,0.7,8.6,16.1,UK000003162
7/8/1974,1.9,10.2,17.5,UK000003162
7/9/1974,0.1,11.2,16.1,UK000003162
7/10/1974,6.3,8.8,15.6,UK000003162
7/11/1974,0.6,9.6,16.3,UK000003162
7/12/1974,5.6,8,17,UK000003162
7/13/1974,4.1,6.7,15.5,UK000003162
7/14/1974,10.5,8.7,15.5,UK000003162
7/15/1974,6.6,9,15.5,UK000003162
7/16/1974,0.2,10,16.7,UK000003162
7/17/1974,0,4.8,17.3,UK000003162
7/18/1974,1.6,7.5,17.6,UK000003162
7/19/1974,0.5,11.5,17.4,UK000003162
7/20/1974,0,12.3,18.5,UK000003162
7/21/1974,0.5,9.2,15.5,UK000003162
7/22/1974,13.4,13.2,,UK000003162
7/23/1974,1.2,7,15.2,UK000003162
7/24/1974,0,4.2,16,UK000003162
7/25/1974,1.5,6.5,15.8,UK000003162
7/26/1974,1,9,15.7,UK000003162
7/27/1974,2,10.6,15.3,UK000003162
7/28/1974,0.4,11.2,16.3,UK000003162
7/29/1974,0.4,8.2,17.2,UK000003162
7/30/1974,0,3.8,17.9,UK000003162
7/31/1974,0.3,6.5,16.1,UK000003162
8/1/1974,2.6,4.7,15.6,UK000003162
8/2/1974,0,7.4,17.6,UK000003162
8/3/1974,0,2.4,18.7,UK000003162
8/4/1974,0,1.8,20.7,UK000003162
8/5/1974,0.1,3.2,19.2,UK000003162
8/6/1974,0,5.2,17.5,UK000003162
8/7/1974,0.7,6.6,18,UK000003162
8/8/1974,12.7,11.1,17.8,UK000003162
8/9/1974,11,7.6,15,UK000003162
8/10/1974,2.6,10.5,16.9,UK000003162
8/11/1974,15.6,8.4,16.4,UK000003162
