Day,Precipitation,Min Temperature,Max Temperature,id
2/22/1973,S,S,S,EIE00107762
2/23/1973,S,S,S,EIE00107762
2/24/1973,S,S,S,EIE00107762
2/25/1973,S,S,S,EIE00107762
2/26/1973,S,S,S,EIE00107762
2/27/1973,S,S,S,EIE00107762
2/28/1973,S,S,S,EIE00107762
3/1/1973,S,S,S,EIE00107762
3/2/1973,S,S,S,EIE00107762
3/3/1973,S,S,S,EIE00107762
3/4/1973,S,S,S,EIE00107762
3/5/1973,S,S,S,EIE00107762
3/6/1973,S,S,S,EIE00107762
3/7/1973,S,S,S,EIE00107762
3/8/1973,S,S,S,EIE00107762
3/9/1973,S,S,S,EIE00107762
3/10/1973,S,S,S,EIE00107762
3/11/1973,S,S,S,EIE00107762
3/12/1973,S,S,S,EIE00107762
3/13/1973,S,S,S,EIE00107762
3/14/1973,S,S,S,EIE00107762
3/15/1973,S,S,S,EIE00107762
3/16/1973,S,S,S,EIE00107762
3/17/1973,S,S,S,EIE00107762
3/18/1973,S,S,S,EIE00107762
3/19/1973,S,S,S,EIE00107762
3/20/1973,S,S,S,EIE00107762
3/21/1973,S,S,S,EIE00107762
3/22/1973,S,S,S,EIE00107762
3/23/1973,S,S,S,EIE00107762
3/24/1973,S,S,S,EIE00107762
3/25/1973,S,S,S,EIE00107762
3/26/1973,S,S,S,EIE00107762
3/27/1973,S,S,S,EIE00107762
3/28/1973,S,S,S,EIE00107762
3/29/1973,S,S,S,EIE00107762
3/30/1973,S,S,S,EIE00107762
3/31/1973,S,S,S,EIE00107762
4/1/1973,S,S,S,EIE00107762
4/2/1973,S,S,S,EIE00107762
4/3/1973,S,S,S,EIE00107762
4/4/1973,S,S,S,EIE00107762
4/5/1973,S,S,S,EIE00107762
4/6/1973,S,S,S,EIE00107762
4/7/1973,S,S,S,EIE00107762
4/8/1973,S,S,S,EIE00107762
4/9/1973,S,S,S,EIE00107762
4/10/1973,S,S,S,EIE00107762
4/11/1973,S,S,S,EIE00107762
4/12/1973,S,S,S,EIE00107762
4/13/1973,S,S,S,EIE00107762
4/14/1973,S,S,S,EIE00107762
4/15/1973,S,S,S,EIE00107762
4/16/1973,S,S,S,EIE00107762
4/17/1973,S,S,S,EIE00107762
4/18/1973,S,S,S,EIE00107762
4/19/1973,S,S,S,EIE00107762
4/20/1973,S,S,S,EIE00107762
4/21/1973,S,S,S,EIE00107762
4/22/1973,S,S,S,EIE00107762
4/23/1973,S,S,S,EIE00107762
4/24/1973,S,S,S,EIE00107762
4/25/1973,S,S,S,EIE00107762
4/26/1973,S,S,S,EIE00107762
4/27/1973,S,S,S,EIE00107762
4/28/1973,S,S,S,EIE00107762
4/29/1973,S,S,S,EIE00107762
4/30/1973,S,S,S,EIE00107762
5/1/1973,S,S,S,EIE00107762
5/2/1973,S,S,S,EIE00107762
5/3/1973,S,S,S,EIE00107762
5/4/1973,S,S,S,EIE00107762
5/5/1973,S,S,S,EIE00107762
5/6/1973,S,S,S,EIE00107762
5/7/1973,S,S,S,EIE00107762
5/8/1973,S,S,S,EIE00107762
5/9/1973,S,S,S,EIE00107762
5/10/1973,S,S,S,EIE00107762
5/11/1973,S,S,S,EIE00107762
5/12/1973,S,S,S,EIE00107762
5/13/1973,S,S,S,EIE00107762
5/14/1973,S,S,S,EIE00107762
5/15/1973,S,S,S,EIE00107762
5/16/1973,S,S,S,EIE00107762
5/17/1973,S,S,S,EIE00107762
5/18/1973,S,S,S,EIE00107762
5/19/1973,S,S,S,EIE00107762
5/20/1973,S,S,S,EIE00107762
5/21/1973,S,S,S,EIE00107762
5/22/1973,S,S,S,EIE00107762
5/23/1973,S,S,S,EIE00107762
5/24/1973,S,S,S,EIE00107762
5/25/1973,S,S,S,EIE00107762
5/26/1973,S,S,S,EIE00107762
5/27/1973,S,S,S,EIE00107762
5/28/1973,S,S,S,EIE00107762
5/29/1973,S,S,S,EIE00107762
5/30/1973,S,S,S,EIE00107762
5/31/1973,S,S,S,EIE00107762
6/1/1973,S,S,S,EIE00107762
6/2/1973,S,S,S,EIE00107762
6/3/1973,S,S,S,EIE00107762
6/4/1973,S,S,S,EIE00107762
6/5/1973,S,S,S,EIE00107762
6/6/1973,S,S,S,EIE00107762
6/7/1973,S,S,S,EIE00107762
6/8/1973,S,S,S,EIE00107762
6/9/1973,S,S,S,EIE00107762
6/10/1973,S,S,S,EIE00107762
6/11/1973,S,S,S,EIE00107762
6/12/1973,S,S,S,EIE00107762
6/13/1973,S,S,S,EIE00107762
6/14/1973,S,S,S,EIE00107762
6/15/1973,S,S,S,EIE00107762
6/16/1973,S,S,S,EIE00107762
6/17/1973,S,S,S,EIE00107762
6/18/1973,S,S,S,EIE00107762
6/19/1973,S,S,S,EIE00107762
6/20/1973,S,S,S,EIE00107762
6/21/1973,S,S,S,EIE00107762
6/22/1973,S,S,S,EIE00107762
6/23/1973,S,S,S,EIE00107762
6/24/1973,S,S,S,EIE00107762
6/25/1973,S,S,S,EIE00107762
6/26/1973,S,S,S,EIE00107762
6/27/1973,S,S,S,EIE00107762
6/28/1973,S,S,S,EIE00107762
6/29/1973,S,S,S,EIE00107762
6/30/1973,S,S,S,EIE00107762
7/1/1973,S,S,S,EIE00107762
7/2/1973,S,S,S,EIE00107762
7/3/1973,S,S,S,EIE00107762
7/4/1973,S,S,S,EIE00107762
7/5/1973,S,S,S,EIE00107762
7/6/1973,S,S,S,EIE00107762
7/7/1973,S,S,S,EIE00107762
7/8/1973,S,S,S,EIE00107762
7/9/1973,S,S,S,EIE00107762
7/10/1973,S,S,S,EIE00107762
7/11/1973,S,S,S,EIE00107762
7/12/1973,S,S,S,EIE00107762
7/13/1973,S,S,S,EIE00107762
7/14/1973,S,S,S,EIE00107762
7/15/1973,S,S,S,EIE00107762
7/16/1973,S,S,S,EIE00107762
7/17/1973,S,S,S,EIE00107762
7/18/1973,S,S,S,EIE00107762
7/19/1973,S,S,S,EIE00107762
7/20/1973,S,S,S,EIE00107762
7/21/1973,S,S,S,EIE00107762
7/22/1973,S,S,S,EIE00107762
7/23/1973,S,S,S,EIE00107762
7/24/1973,S,S,S,EIE00107762
7/25/1973,S,S,S,EIE00107762
7/26/1973,S,S,S,EIE00107762
7/27/1973,S,S,S,EIE00107762
7/28/1973,S,S,S,EIE00107762
7/29/1973,S,S,S,EIE00107762
7/30/1973,S,S,S,EIE00107762
7/31/1973,S,S,S,EIE00107762
8/1/1973,S,S,S,EIE00107762
8/2/1973,S,S,S,EIE00107762
8/3/1973,S,S,S,EIE00107762
8/4/1973,S,S,S,EIE00107762
8/5/1973,S,S,S,EIE00107762
8/6/1973,S,S,S,EIE00107762
8/7/1973,S,S,S,EIE00107762
8/8/1973,S,S,S,EIE00107762
8/9/1973,S,S,S,EIE00107762
8/10/1973,S,S,S,EIE00107762
8/11/1973,S,S,S,EIE00107762
8/12/1973,S,S,S,EIE00107762
8/13/1973,S,S,S,EIE00107762
8/14/1973,S,S,S,EIE00107762
8/15/1973,S,S,S,EIE00107762
8/16/1973,S,S,S,EIE00107762
8/17/1973,S,S,S,EIE00107762
8/18/1973,S,S,S,EIE00107762
8/19/1973,S,S,S,EIE00107762
8/20/1973,S,S,S,EIE00107762
8/21/1973,S,S,S,EIE00107762
8/22/1973,S,S,S,EIE00107762
8/23/1973,S,S,S,EIE00107762
8/24/1973,S,S,S,EIE00107762
8/25/1973,S,S,S,EIE00107762
8/26/1973,S,S,S,EIE00107762
8/27/1973,S,S,S,EIE00107762
8/28/1973,S,S,S,EIE00107762
8/29/1973,S,S,S,EIE00107762
8/30/1973,S,S,S,EIE00107762
8/31/1973,S,S,S,EIE00107762
9/1/1973,S,S,S,EIE00107762
9/2/1973,S,S,S,EIE00107762
9/3/1973,S,S,S,EIE00107762
9/4/1973,S,S,S,EIE00107762
9/5/1973,S,S,S,EIE00107762
9/6/1973,S,S,S,EIE00107762
9/7/1973,S,S,S,EIE00107762
9/8/1973,S,S,S,EIE00107762
9/9/1973,S,S,S,EIE00107762
9/10/1973,S,S,S,EIE00107762
9/11/1973,S,S,S,EIE00107762
9/12/1973,S,S,S,EIE00107762
9/13/1973,S,S,S,EIE00107762
9/14/1973,S,S,S,EIE00107762
9/15/1973,S,S,S,EIE00107762
9/16/1973,S,S,S,EIE00107762
9/17/1973,S,S,S,EIE00107762
9/18/1973,S,S,S,EIE00107762
9/19/1973,S,S,S,EIE00107762
9/20/1973,S,S,S,EIE00107762
9/21/1973,S,S,S,EIE00107762
9/22/1973,S,S,S,EIE00107762
9/23/1973,S,S,S,EIE00107762
9/24/1973,S,S,S,EIE00107762
9/25/1973,S,S,S,EIE00107762
9/26/1973,S,S,S,EIE00107762
9/27/1973,S,S,S,EIE00107762
9/28/1973,S,S,S,EIE00107762
9/29/1973,S,S,S,EIE00107762
9/30/1973,S,S,S,EIE00107762
10/1/1973,S,S,S,EIE00107762
10/2/1973,S,S,S,EIE00107762
10/3/1973,S,S,S,EIE00107762
10/4/1973,S,S,S,EIE00107762
10/5/1973,S,S,S,EIE00107762
10/6/1973,S,S,S,EIE00107762
10/7/1973,S,S,S,EIE00107762
10/8/1973,S,S,S,EIE00107762
10/9/1973,S,S,S,EIE00107762
10/10/1973,S,S,S,EIE00107762
10/11/1973,S,S,S,EIE00107762
10/12/1973,S,S,S,EIE00107762
10/13/1973,S,S,S,EIE00107762
10/14/1973,S,S,S,EIE00107762
10/15/1973,S,S,S,EIE00107762
10/16/1973,S,S,S,EIE00107762
10/17/1973,S,S,S,EIE00107762
10/18/1973,S,S,S,EIE00107762
10/19/1973,S,S,S,EIE00107762
10/20/1973,S,S,S,EIE00107762
10/21/1973,S,S,S,EIE00107762
10/22/1973,S,S,S,EIE00107762
10/23/1973,S,S,S,EIE00107762
10/24/1973,S,S,S,EIE00107762
10/25/1973,S,S,S,EIE00107762
10/26/1973,S,S,S,EIE00107762
10/27/1973,S,S,S,EIE00107762
10/28/1973,S,S,S,EIE00107762
10/29/1973,S,S,S,EIE00107762
10/30/1973,S,S,S,EIE00107762
10/31/1973,S,S,S,EIE00107762
11/1/1973,S,S,S,EIE00107762
11/2/1973,S,S,S,EIE00107762
11/3/1973,S,S,S,EIE00107762
11/4/1973,S,S,S,EIE00107762
11/5/1973,S,S,S,EIE00107762
11/6/1973,S,S,S,EIE00107762
11/7/1973,S,S,S,EIE00107762
11/8/1973,S,S,S,EIE00107762
11/9/1973,S,S,S,EIE00107762
11/10/1973,S,S,S,EIE00107762
11/11/1973,S,S,S,EIE00107762
11/12/1973,S,S,S,EIE00107762
11/13/1973,S,S,S,EIE00107762
11/14/1973,S,S,S,EIE00107762
11/15/1973,S,S,S,EIE00107762
11/16/1973,S,S,S,EIE00107762
11/17/1973,S,S,S,EIE00107762
11/18/1973,S,S,S,EIE00107762
11/19/1973,S,S,S,EIE00107762
11/20/1973,S,S,S,EIE00107762
11/21/1973,S,S,S,EIE00107762
11/22/1973,S,S,S,EIE00107762
11/23/1973,S,S,S,EIE00107762
11/24/1973,S,S,S,EIE00107762
11/25/1973,S,S,S,EIE00107762
11/26/1973,S,S,S,EIE00107762
11/27/1973,S,S,S,EIE00107762
11/28/1973,S,S,S,EIE00107762
11/29/1973,S,S,S,EIE00107762
11/30/1973,S,S,S,EIE00107762
12/1/1973,S,S,S,EIE00107762
12/2/1973,S,S,S,EIE00107762
12/3/1973,S,S,S,EIE00107762
12/4/1973,S,S,S,EIE00107762
12/5/1973,S,S,S,EIE00107762
12/6/1973,S,S,S,EIE00107762
12/7/1973,S,S,S,EIE00107762
12/8/1973,S,S,S,EIE00107762
12/9/1973,S,S,S,EIE00107762
12/10/1973,S,S,S,EIE00107762
12/11/1973,S,S,S,EIE00107762
12/12/1973,S,S,S,EIE00107762
12/13/1973,S,S,S,EIE00107762
12/14/1973,S,S,S,EIE00107762
12/15/1973,S,S,S,EIE00107762
12/16/1973,S,S,S,EIE00107762
12/17/1973,S,S,S,EIE00107762
12/18/1973,S,S,S,EIE00107762
12/19/1973,S,S,S,EIE00107762
12/20/1973,S,S,S,EIE00107762
12/21/1973,S,S,S,EIE00107762
12/22/1973,S,S,S,EIE00107762
12/23/1973,S,S,S,EIE00107762
12/24/1973,S,S,S,EIE00107762
12/25/1973,S,S,S,EIE00107762
12/26/1973,S,S,S,EIE00107762
12/27/1973,S,S,S,EIE00107762
12/28/1973,S,S,S,EIE00107762
12/29/1973,S,S,S,EIE00107762
12/30/1973,S,S,S,EIE00107762
12/31/1973,S,S,S,EIE00107762
1/1/1974,2.2,M,M,EIE00107762
1/2/1974,10.5,M,M,EIE00107762
1/3/1974,14,M,M,EIE00107762
1/4/1974,34,M,M,EIE00107762
1/5/1974,2,M,M,EIE00107762
1/6/1974,5.8,M,M,EIE00107762
1/7/1974,6.1,M,M,EIE00107762
1/8/1974,9,M,M,EIE00107762
1/9/1974,19.6,M,M,EIE00107762
1/10/1974,9.1,M,M,EIE00107762
1/11/1974,13.6,M,M,EIE00107762
1/12/1974,4.4,M,M,EIE00107762
1/13/1974,2.4,M,M,EIE00107762
1/14/1974,2.6,M,M,EIE00107762
1/15/1974,16.3,M,M,EIE00107762
1/16/1974,11.7,M,M,EIE00107762
1/17/1974,0.2,M,M,EIE00107762
1/18/1974,0,M,M,EIE00107762
1/19/1974,0,M,M,EIE00107762
1/20/1974,0,M,M,EIE00107762
1/21/1974,2.5,M,M,EIE00107762
1/22/1974,6.7,M,M,EIE00107762
1/23/1974,0.1,M,M,EIE00107762
1/24/1974,2.2,M,M,EIE00107762
1/25/1974,14,M,M,EIE00107762
1/26/1974,3,M,M,EIE00107762
1/27/1974,20.6,M,M,EIE00107762
1/28/1974,0.4,M,M,EIE00107762
1/29/1974,20.9,M,M,EIE00107762
1/30/1974,3.6,M,M,EIE00107762
1/31/1974,19.4,M,M,EIE00107762
2/1/1974,5.4,4.2,10.6,EIE00107762
2/2/1974,M,5,9.1,EIE00107762
2/3/1974,10.4,0.5,8.2,EIE00107762
2/4/1974,0.2,2.1,9,EIE00107762
2/5/1974,14.3,0.1,11.6,EIE00107762
2/6/1974,5,0,6.4,EIE00107762
2/7/1974,8,0.1,9.7,EIE00107762
2/8/1974,2.2,1.6,11,EIE00107762
2/9/1974,6.1,6.5,M,EIE00107762
2/10/1974,13,6.6,13.1,EIE00107762
2/11/1974,1.9,5.4,9.8,EIE00107762
2/12/1974,11.7,1.8,6.8,EIE00107762
2/13/1974,3,1.5,7.7,EIE00107762
2/14/1974,16.8,-0.1,10.1,EIE00107762
2/15/1974,13.6,5.5,11.5,EIE00107762
2/16/1974,0.1,6.8,8.8,EIE00107762
2/17/1974,0,2.4,8,EIE00107762
2/18/1974,4.1,-0.5,M,EIE00107762
2/19/1974,0.4,2.1,M,EIE00107762
2/20/1974,0.6,1.6,9.7,EIE00107762
2/21/1974,0.1,0.3,10.7,EIE00107762
2/22/1974,M,5.1,9.5,EIE00107762
2/23/1974,M,2.2,10.6,EIE00107762
2/24/1974,M,6,9,EIE00107762
2/25/1974,M,5.1,11,EIE00107762
2/26/1974,0,6.1,11.5,EIE00107762
2/27/1974,0,5,7.8,EIE00107762
2/28/1974,12.3,3.9,9,EIE00107762
3/1/1974,M,0.6,7.2,EIE00107762
3/2/1974,M,-0.1,6,EIE00107762
3/3/1974,0,-0.1,7.6,EIE00107762
3/4/1974,0.6,-0.1,6.1,EIE00107762
3/5/1974,9.6,-0.5,8.2,EIE00107762
3/6/1974,9,0.1,10,EIE00107762
3/7/1974,M,5.8,11.1,EIE00107762
3/8/1974,M,5.1,8.8,EIE00107762
3/9/1974,M,3.3,5.8,EIE00107762
3/10/1974,M,2.1,5.5,EIE00107762
3/11/1974,M,2.5,8,EIE00107762
3/12/1974,0,3.5,9.4,EIE00107762
3/13/1974,0,-0.4,8,EIE00107762
3/14/1974,15.5,-0.5,9.1,EIE00107762
3/15/1974,M,3.5,13.5,EIE00107762
3/16/1974,0.3,6.5,12.1,EIE00107762
3/17/1974,4.6,5.1,11,EIE00107762
3/18/1974,7.3,3.1,10.8,EIE00107762
3/19/1974,2.5,3,11.2,EIE00107762
3/20/1974,0.1,4,11.2,EIE00107762
3/21/1974,0,0.6,10.4,EIE00107762
3/22/1974,0,5.1,12,EIE00107762
3/23/1974,0,6.5,11.5,EIE00107762
3/24/1974,0.3,6.5,7.5,EIE00107762
3/25/1974,0,5.5,9.5,EIE00107762
3/26/1974,0,5,15,EIE00107762
3/27/1974,0,3.5,13.5,EIE00107762
3/28/1974,0,3.5,10.2,EIE00107762
3/29/1974,0,3.5,13,EIE00107762
3/30/1974,0,4.1,15,EIE00107762
3/31/1974,0,5,9.4,EIE00107762
4/1/1974,1.9,M,M,EIE00107762
4/2/1974,0.6,M,M,EIE00107762
4/3/1974,0,M,M,EIE00107762
4/4/1974,0,M,M,EIE00107762
4/5/1974,0,M,M,EIE00107762
4/6/1974,0,M,M,EIE00107762
4/7/1974,0,M,M,EIE00107762
4/8/1974,0,M,M,EIE00107762
4/9/1974,0,M,M,EIE00107762
4/10/1974,10,M,M,EIE00107762
4/11/1974,6,M,M,EIE00107762
4/12/1974,1.5,M,M,EIE00107762
4/13/1974,0,M,M,EIE00107762
4/14/1974,0,M,M,EIE00107762
4/15/1974,0,M,M,EIE00107762
4/16/1974,0,M,M,EIE00107762
4/17/1974,0,M,M,EIE00107762
4/18/1974,0,M,M,EIE00107762
4/19/1974,0,M,M,EIE00107762
4/20/1974,0,M,M,EIE00107762
4/21/1974,0,M,M,EIE00107762
4/22/1974,0,M,M,EIE00107762
4/23/1974,0,M,M,EIE00107762
4/24/1974,0,M,M,EIE00107762
4/25/1974,0,M,M,EIE00107762
4/26/1974,0,M,M,EIE00107762
4/27/1974,0,M,M,EIE00107762
4/28/1974,1.5,M,M,EIE00107762
4/29/1974,M,M,M,EIE00107762
4/30/1974,17,M,M,EIE00107762
5/1/1974,0.1,M,M,EIE00107762
5/2/1974,7.7,M,M,EIE00107762
5/3/1974,5.3,M,M,EIE00107762
5/4/1974,0,M,M,EIE00107762
5/5/1974,0,M,M,EIE00107762
5/6/1974,0,M,M,EIE00107762
5/7/1974,1.4,M,M,EIE00107762
5/8/1974,16,M,M,EIE00107762
5/9/1974,30,M,M,EIE00107762
5/10/1974,4,M,M,EIE00107762
5/11/1974,4.2,M,M,EIE00107762
5/12/1974,11.4,M,M,EIE00107762
5/13/1974,1.4,M,M,EIE00107762
5/14/1974,M,M,M,EIE00107762
5/15/1974,4.1,M,M,EIE00107762
5/16/1974,1.7,M,M,EIE00107762
5/17/1974,32.7,M,M,EIE00107762
5/18/1974,2.7,M,M,EIE00107762
5/19/1974,M,M,M,EIE00107762
5/20/1974,1.7,M,M,EIE00107762
5/21/1974,M,M,M,EIE00107762
5/22/1974,0,M,M,EIE00107762
5/23/1974,1,M,M,EIE00107762
5/24/1974,0,M,M,EIE00107762
5/25/1974,0,M,M,EIE00107762
5/26/1974,0,M,M,EIE00107762
5/27/1974,0,M,M,EIE00107762
5/28/1974,0,M,M,EIE00107762
5/29/1974,0.8,M,M,EIE00107762
5/30/1974,0,M,M,EIE00107762
5/31/1974,1.6,M,M,EIE00107762
6/1/1974,S,S,S,EIE00107762
6/2/1974,S,S,S,EIE00107762
6/3/1974,S,S,S,EIE00107762
6/4/1974,S,S,S,EIE00107762
6/5/1974,S,S,S,EIE00107762
6/6/1974,S,S,S,EIE00107762
6/7/1974,S,S,S,EIE00107762
6/8/1974,S,S,S,EIE00107762
6/9/1974,S,S,S,EIE00107762
6/10/1974,S,S,S,EIE00107762
6/11/1974,S,S,S,EIE00107762
6/12/1974,S,S,S,EIE00107762
6/13/1974,S,S,S,EIE00107762
6/14/1974,S,S,S,EIE00107762
6/15/1974,S,S,S,EIE00107762
6/16/1974,S,S,S,EIE00107762
6/17/1974,S,S,S,EIE00107762
6/18/1974,S,S,S,EIE00107762
6/19/1974,S,S,S,EIE00107762
6/20/1974,S,S,S,EIE00107762
6/21/1974,S,S,S,EIE00107762
6/22/1974,S,S,S,EIE00107762
6/23/1974,S,S,S,EIE00107762
6/24/1974,S,S,S,EIE00107762
6/25/1974,S,S,S,EIE00107762
6/26/1974,S,S,S,EIE00107762
6/27/1974,S,S,S,EIE00107762
6/28/1974,S,S,S,EIE00107762
6/29/1974,S,S,S,EIE00107762
6/30/1974,S,S,S,EIE00107762
7/1/1974,2.5,M,M,EIE00107762
7/2/1974,3.7,M,M,EIE00107762
7/3/1974,0,M,M,EIE00107762
7/4/1974,7.8,M,M,EIE00107762
7/5/1974,0,M,M,EIE00107762
7/6/1974,0,M,M,EIE00107762
7/7/1974,0,M,M,EIE00107762
7/8/1974,0,M,M,EIE00107762
7/9/1974,4.7,M,M,EIE00107762
7/10/1974,0,M,M,EIE00107762
7/11/1974,0,M,M,EIE00107762
7/12/1974,3,M,M,EIE00107762
7/13/1974,2.2,M,M,EIE00107762
7/14/1974,12.9,M,M,EIE00107762
7/15/1974,3,M,M,EIE00107762
7/16/1974,0,M,M,EIE00107762
7/17/1974,0,M,M,EIE00107762
7/18/1974,0,M,M,EIE00107762
7/19/1974,0,M,M,EIE00107762
7/20/1974,0,M,M,EIE00107762
7/21/1974,0,M,M,EIE00107762
7/22/1974,0.2,M,M,EIE00107762
7/23/1974,0,M,M,EIE00107762
7/24/1974,0.3,M,M,EIE00107762
7/25/1974,0.6,M,M,EIE00107762
7/26/1974,0,M,M,EIE00107762
7/27/1974,0.4,M,M,EIE00107762
7/28/1974,0,M,M,EIE00107762
7/29/1974,2.5,M,M,EIE00107762
7/30/1974,1.1,M,M,EIE00107762
7/31/1974,3.1,M,M,EIE00107762
8/1/1974,1.6,10.4,18.3,EIE00107762
8/2/1974,0,10.4,18.4,EIE00107762
8/3/1974,0,7.5,19,EIE00107762
8/4/1974,0,8.2,20.5,EIE00107762
8/5/1974,0.3,8.5,19.5,EIE00107762
8/6/1974,0,14.3,19.5,EIE00107762
8/7/1974,1.6,14,19.5,EIE00107762
8/8/1974,1.1,11.5,21.5,EIE00107762
8/9/1974,6,11.5,15.5,EIE00107762
8/10/1974,0,10,19,EIE00107762
8/11/1974,5.4,9,16.2,EIE00107762
8/12/1974,0,11.2,18.5,EIE00107762
8/13/1974,5.1,9.5,18.5,EIE00107762
8/14/1974,2.2,11,17.5,EIE00107762
8/15/1974,0,15,19.5,EIE00107762
8/16/1974,6,13,20,EIE00107762
8/17/1974,0.2,9.1,19,EIE00107762
8/18/1974,0,8.2,19.8,EIE00107762
8/19/1974,0.6,7.1,19.1,EIE00107762
8/20/1974,0,7.1,18,EIE00107762
8/21/1974,M,15,20,EIE00107762
8/22/1974,3.4,10.1,20,EIE00107762
8/23/1974,0.3,10.1,21,EIE00107762
8/24/1974,2,12,19.1,EIE00107762
8/25/1974,0,15,21,EIE00107762
8/26/1974,M,7,15,EIE00107762
8/27/1974,0.8,10,20,EIE00107762
8/28/1974,10,14.1,17.1,EIE00107762
8/29/1974,4.4,12.1,18.1,EIE00107762
8/30/1974,0,12.1,20,EIE00107762
8/31/1974,2,8,16,EIE00107762
9/1/1974,25,M,13.1,EIE00107762
9/2/1974,7.7,M,17.1,EIE00107762
9/3/1974,2.1,M,17.1,EIE00107762
9/4/1974,2.4,M,16,EIE00107762
9/5/1974,1.7,M,16.1,EIE00107762
9/6/1974,17.3,9,17,EIE00107762
9/7/1974,1,11,16.1,EIE00107762
9/8/1974,1,10,16.1,EIE00107762
9/9/1974,0.5,9,19,EIE00107762
9/10/1974,4,9.1,19,EIE00107762
9/11/1974,58,9,17.2,EIE00107762
9/12/1974,6,11,16,EIE00107762
9/13/1974,0.2,12,18,EIE00107762
9/14/1974,7.5,7,18,EIE00107762
9/15/1974,8,7,18.1,EIE00107762
9/16/1974,6.2,7.1,18.1,EIE00107762
9/17/1974,0,7,16,EIE00107762
9/18/1974,0,4.1,16.1,EIE00107762
9/19/1974,0,5.5,M,EIE00107762
9/20/1974,0.5,5.1,M,EIE00107762
9/21/1974,1,9,15,EIE00107762
9/22/1974,12.7,6.1,14.1,EIE00107762
9/23/1974,0.7,9,15.1,EIE00107762
9/24/1974,2,6.1,16,EIE00107762
9/25/1974,0.3,6,17,EIE00107762
9/26/1974,4,6,15.1,EIE00107762
9/27/1974,0.3,6,15,EIE00107762
9/28/1974,0.7,0.2,16,EIE00107762
9/29/1974,M,6,15,EIE00107762
9/30/1974,0,2.1,15,EIE00107762
10/1/1974,M,2.1,M,EIE00107762
10/2/1974,0.2,7,M,EIE00107762
10/3/1974,0,9,M,EIE00107762
10/4/1974,0,M,M,EIE00107762
10/5/1974,2,M,M,EIE00107762
10/6/1974,0.6,M,M,EIE00107762
10/7/1974,0,M,M,EIE00107762
10/8/1974,M,M,M,EIE00107762
10/9/1974,0,7,M,EIE00107762
10/10/1974,0.3,4.1,M,EIE00107762
10/11/1974,M,3,M,EIE00107762
10/12/1974,1.5,2,M,EIE00107762
10/13/1974,0,5.1,M,EIE00107762
10/14/1974,0.1,8,M,EIE00107762
10/15/1974,M,9,M,EIE00107762
10/16/1974,0,7,M,EIE00107762
10/17/1974,8.1,M,M,EIE00107762
10/18/1974,2.7,7,M,EIE00107762
10/19/1974,6.3,4.1,M,EIE00107762
10/20/1974,0.1,5.1,M,EIE00107762
10/21/1974,0,M,M,EIE00107762
10/22/1974,0,2.1,M,EIE00107762
10/23/1974,0,3,M,EIE00107762
10/24/1974,0.5,2.1,M,EIE00107762
10/25/1974,0,7,M,EIE00107762
10/26/1974,0,9,M,EIE00107762
10/27/1974,0,8.1,M,EIE00107762
10/28/1974,0.1,5.1,M,EIE00107762
10/29/1974,0,2.1,M,EIE00107762
10/30/1974,0,M,M,EIE00107762
10/31/1974,2.5,5,M,EIE00107762
